Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/1/2021,AQS,60371302,1,0.047,ppm,44,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/2/2021,AQS,60371302,1,0.046,ppm,43,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/3/2021,AQS,60371302,1,0.039,ppm,36,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/4/2021,AQS,60371302,1,0.035,ppm,32,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/5/2021,AQS,60371302,1,0.042,ppm,39,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/6/2021,AQS,60371302,1,0.04,ppm,37,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/7/2021,AQS,60371302,1,0.038,ppm,35,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/8/2021,AQS,60371302,1,0.046,ppm,43,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/9/2021,AQS,60371302,1,0.039,ppm,36,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/10/2021,AQS,60371302,1,0.044,ppm,41,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/11/2021,AQS,60371302,1,0.054,ppm,50,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/12/2021,AQS,60371302,1,0.058,ppm,61,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/13/2021,AQS,60371302,1,0.054,ppm,50,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/14/2021,AQS,60371302,1,0.038,ppm,35,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/15/2021,AQS,60371302,1,0.051,ppm,47,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/16/2021,AQS,60371302,1,0.033,ppm,31,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/17/2021,AQS,60371302,1,0.028,ppm,26,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/18/2021,AQS,60371302,1,0.031,ppm,29,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/19/2021,AQS,60371302,1,0.046,ppm,43,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/20/2021,AQS,60371302,1,0.041,ppm,38,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/21/2021,AQS,60371302,1,0.048,ppm,44,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/22/2021,AQS,60371302,1,0.035,ppm,32,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/23/2021,AQS,60371302,1,0.029,ppm,27,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/24/2021,AQS,60371302,1,0.029,ppm,27,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/25/2021,AQS,60371302,1,0.035,ppm,32,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/26/2021,AQS,60371302,1,0.044,ppm,41,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/27/2021,AQS,60371302,1,0.046,ppm,43,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/28/2021,AQS,60371302,1,0.05,ppm,46,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/29/2021,AQS,60371302,1,0.03,ppm,28,Compton,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/30/2021,AirNow,60371302,1,0.035,ppm,32,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/1/2021,AirNow,60371302,1,0.044,ppm,41,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/2/2021,AirNow,60371302,1,0.048,ppm,44,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/3/2021,AirNow,60371302,1,0.041,ppm,38,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/4/2021,AirNow,60371302,1,0.044,ppm,41,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/5/2021,AirNow,60371302,1,0.041,ppm,38,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/6/2021,AirNow,60371302,1,0.041,ppm,38,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/7/2021,AirNow,60371302,1,0.047,ppm,44,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/8/2021,AirNow,60371302,1,0.038,ppm,35,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/9/2021,AirNow,60371302,1,0.041,ppm,38,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/10/2021,AirNow,60371302,1,0.044,ppm,41,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/11/2021,AirNow,60371302,1,0.044,ppm,41,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/12/2021,AirNow,60371302,1,0.037,ppm,34,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/13/2021,AirNow,60371302,1,0.049,ppm,45,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/14/2021,AirNow,60371302,1,0.039,ppm,36,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/15/2021,AirNow,60371302,1,0.037,ppm,34,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/16/2021,AirNow,60371302,1,0.045,ppm,42,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/17/2021,AirNow,60371302,1,0.046,ppm,43,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/18/2021,AirNow,60371302,1,0.045,ppm,42,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/19/2021,AirNow,60371302,1,0.044,ppm,41,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/20/2021,AirNow,60371302,1,0.04,ppm,37,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/21/2021,AirNow,60371302,1,0.039,ppm,36,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/22/2021,AirNow,60371302,1,0.031,ppm,29,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/23/2021,AirNow,60371302,1,0.041,ppm,38,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/24/2021,AirNow,60371302,1,0.046,ppm,43,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/25/2021,AirNow,60371302,1,0.045,ppm,42,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/26/2021,AirNow,60371302,1,0.035,ppm,32,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/27/2021,AirNow,60371302,1,0.041,ppm,38,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/28/2021,AirNow,60371302,1,0.041,ppm,38,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/29/2021,AirNow,60371302,1,0.036,ppm,33,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/30/2021,AirNow,60371302,1,0.04,ppm,37,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/31/2021,AirNow,60371302,1,0.042,ppm,39,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/1/2021,AirNow,60371302,1,0.051,ppm,47,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/2/2021,AirNow,60371302,1,0.049,ppm,45,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/3/2021,AirNow,60371302,1,0.045,ppm,42,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/4/2021,AirNow,60371302,1,0.044,ppm,41,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/5/2021,AirNow,60371302,1,0.05,ppm,46,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/6/2021,AirNow,60371302,1,0.041,ppm,38,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/7/2021,AirNow,60371302,1,0.048,ppm,44,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/8/2021,AirNow,60371302,1,0.054,ppm,50,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/9/2021,AirNow,60371302,1,0.045,ppm,42,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/10/2021,AirNow,60371302,1,0.047,ppm,44,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/11/2021,AirNow,60371302,1,0.044,ppm,41,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/12/2021,AirNow,60371302,1,0.036,ppm,33,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/13/2021,AirNow,60371302,1,0.032,ppm,30,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/14/2021,AirNow,60371302,1,0.044,ppm,41,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/15/2021,AirNow,60371302,1,0.049,ppm,45,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/16/2021,AirNow,60371302,1,0.041,ppm,38,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/17/2021,AirNow,60371302,1,0.031,ppm,29,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/18/2021,AirNow,60371302,1,0.029,ppm,27,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/19/2021,AirNow,60371302,1,0.037,ppm,34,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/20/2021,AirNow,60371302,1,0.041,ppm,38,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/21/2021,AirNow,60371302,1,0.045,ppm,42,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/22/2021,AirNow,60371302,1,0.053,ppm,49,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/23/2021,AirNow,60371302,1,0.047,ppm,44,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/24/2021,AirNow,60371302,1,0.055,ppm,51,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/25/2021,AirNow,60371302,1,0.056,ppm,54,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/26/2021,AirNow,60371302,1,0.063,ppm,77,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/27/2021,AirNow,60371302,1,0.05,ppm,46,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/28/2021,AirNow,60371302,1,0.057,ppm,58,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/29/2021,AirNow,60371302,1,0.055,ppm,51,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/30/2021,AirNow,60371302,1,0.046,ppm,43,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/31/2021,AirNow,60371302,1,0.046,ppm,43,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/1/2021,AirNow,60371302,1,0.044,ppm,41,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/2/2021,AirNow,60371302,1,0.049,ppm,45,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/3/2021,AirNow,60371302,1,0.058,ppm,61,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/4/2021,AirNow,60371302,1,0.06,ppm,67,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/5/2021,AirNow,60371302,1,0.062,ppm,74,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/6/2021,AirNow,60371302,1,0.053,ppm,49,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/7/2021,AirNow,60371302,1,0.04,ppm,37,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/8/2021,AirNow,60371302,1,0.047,ppm,44,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/9/2021,AirNow,60371302,1,0.06,ppm,67,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/10/2021,AirNow,60371302,1,0.045,ppm,42,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/11/2021,AirNow,60371302,1,0.044,ppm,41,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/12/2021,AirNow,60371302,1,0.045,ppm,42,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/13/2021,AirNow,60371302,1,0.049,ppm,45,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/14/2021,AirNow,60371302,1,0.045,ppm,42,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/15/2021,AirNow,60371302,1,0.055,ppm,51,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/16/2021,AirNow,60371302,1,0.052,ppm,48,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/17/2021,AirNow,60371302,1,0.051,ppm,47,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/18/2021,AirNow,60371302,1,0.046,ppm,43,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/19/2021,AirNow,60371302,1,0.055,ppm,51,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/20/2021,AirNow,60371302,1,0.043,ppm,40,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/21/2021,AirNow,60371302,1,0.057,ppm,58,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/22/2021,AirNow,60371302,1,0.044,ppm,41,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/23/2021,AirNow,60371302,1,0.033,ppm,31,Compton,18,75,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/25/2021,AirNow,60371302,1,0.041,ppm,38,Compton,24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/26/2021,AirNow,60371302,1,0.043,ppm,40,Compton,21,88,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
1/1/2021,AQS,60371602,1,0.034,ppm,31,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/2/2021,AQS,60371602,1,0.029,ppm,27,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/3/2021,AQS,60371602,1,0.031,ppm,29,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/4/2021,AQS,60371602,1,0.023,ppm,21,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/5/2021,AQS,60371602,1,0.016,ppm,15,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/6/2021,AQS,60371602,1,0.009,ppm,8,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/7/2021,AQS,60371602,1,0.014,ppm,13,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/8/2021,AQS,60371602,1,0.011,ppm,10,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/9/2021,AQS,60371602,1,0.028,ppm,26,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/10/2021,AQS,60371602,1,0.032,ppm,30,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/11/2021,AQS,60371602,1,0.026,ppm,24,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/12/2021,AQS,60371602,1,0.026,ppm,24,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/13/2021,AQS,60371602,1,0.019,ppm,18,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/14/2021,AQS,60371602,1,0.02,ppm,19,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/15/2021,AQS,60371602,1,0.027,ppm,25,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/16/2021,AQS,60371602,1,0.029,ppm,27,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/17/2021,AQS,60371602,1,0.04,ppm,37,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/18/2021,AQS,60371602,1,0.035,ppm,32,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/19/2021,AQS,60371602,1,0.034,ppm,31,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/20/2021,AQS,60371602,1,0.036,ppm,33,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/21/2021,AQS,60371602,1,0.033,ppm,31,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/22/2021,AQS,60371602,1,0.037,ppm,34,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/23/2021,AQS,60371602,1,0.03,ppm,28,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/24/2021,AQS,60371602,1,0.033,ppm,31,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/25/2021,AQS,60371602,1,0.037,ppm,34,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/26/2021,AQS,60371602,1,0.03,ppm,28,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/27/2021,AQS,60371602,1,0.037,ppm,34,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/28/2021,AQS,60371602,1,0.038,ppm,35,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/29/2021,AQS,60371602,1,0.03,ppm,28,Pico Rivera #2,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
