Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
8/6/2021,AirNow,60371302,3,14.2,ug/m3 LC,55,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/7/2021,AirNow,60371302,3,13.5,ug/m3 LC,54,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/8/2021,AirNow,60371302,3,12.6,ug/m3 LC,52,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/9/2021,AirNow,60371302,3,11.3,ug/m3 LC,47,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/10/2021,AirNow,60371302,3,13.5,ug/m3 LC,54,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/11/2021,AirNow,60371302,3,12.8,ug/m3 LC,52,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/12/2021,AirNow,60371302,3,13,ug/m3 LC,53,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/13/2021,AirNow,60371302,3,11.1,ug/m3 LC,46,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/14/2021,AirNow,60371302,3,12,ug/m3 LC,50,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/15/2021,AirNow,60371302,3,12.1,ug/m3 LC,51,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/16/2021,AirNow,60371302,3,12.7,ug/m3 LC,52,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/17/2021,AirNow,60371302,3,10.8,ug/m3 LC,45,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/18/2021,AirNow,60371302,3,7.8,ug/m3 LC,33,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/19/2021,AirNow,60371302,3,6.1,ug/m3 LC,25,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/20/2021,AirNow,60371302,3,8.2,ug/m3 LC,34,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/21/2021,AirNow,60371302,3,9.7,ug/m3 LC,40,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/22/2021,AirNow,60371302,3,16,ug/m3 LC,59,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/23/2021,AirNow,60371302,3,15,ug/m3 LC,57,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/24/2021,AirNow,60371302,3,11.4,ug/m3 LC,48,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/25/2021,AirNow,60371302,3,14.2,ug/m3 LC,55,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/26/2021,AirNow,60371302,3,19.7,ug/m3 LC,67,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/27/2021,AirNow,60371302,3,16.5,ug/m3 LC,60,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/28/2021,AirNow,60371302,3,18,ug/m3 LC,63,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/29/2021,AirNow,60371302,3,16.1,ug/m3 LC,59,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/30/2021,AirNow,60371302,3,19,ug/m3 LC,66,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/31/2021,AirNow,60371302,3,19.1,ug/m3 LC,66,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/1/2021,AirNow,60371302,3,16,ug/m3 LC,59,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/2/2021,AirNow,60371302,3,13.1,ug/m3 LC,53,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/3/2021,AirNow,60371302,3,19.1,ug/m3 LC,66,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/4/2021,AirNow,60371302,3,19.7,ug/m3 LC,67,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/5/2021,AirNow,60371302,3,20.1,ug/m3 LC,68,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/6/2021,AirNow,60371302,3,17.7,ug/m3 LC,63,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/7/2021,AirNow,60371302,3,16.2,ug/m3 LC,60,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/8/2021,AirNow,60371302,3,16.7,ug/m3 LC,61,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/9/2021,AirNow,60371302,3,13.4,ug/m3 LC,54,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/10/2021,AirNow,60371302,3,10.4,ug/m3 LC,43,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/11/2021,AirNow,60371302,3,11.1,ug/m3 LC,46,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/12/2021,AirNow,60371302,3,11.7,ug/m3 LC,49,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/13/2021,AirNow,60371302,3,13.5,ug/m3 LC,54,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/14/2021,AirNow,60371302,3,14.7,ug/m3 LC,56,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/15/2021,AirNow,60371302,3,15.4,ug/m3 LC,58,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/16/2021,AirNow,60371302,3,14.5,ug/m3 LC,56,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/17/2021,AirNow,60371302,3,12.5,ug/m3 LC,52,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/18/2021,AirNow,60371302,3,11.5,ug/m3 LC,48,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/19/2021,AirNow,60371302,3,14.5,ug/m3 LC,56,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/20/2021,AirNow,60371302,3,11.6,ug/m3 LC,48,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/21/2021,AirNow,60371302,3,13.8,ug/m3 LC,55,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/22/2021,AirNow,60371302,3,11.1,ug/m3 LC,46,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/23/2021,AirNow,60371302,3,12,ug/m3 LC,50,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/24/2021,AirNow,60371302,3,17.5,ug/m3 LC,62,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/25/2021,AirNow,60371302,3,11.9,ug/m3 LC,50,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/26/2021,AirNow,60371302,3,11.6,ug/m3 LC,48,Compton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
1/4/2021,AQS,60371602,1,23.1,ug/m3 LC,74,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/10/2021,AQS,60371602,1,7.2,ug/m3 LC,30,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/16/2021,AQS,60371602,1,14.1,ug/m3 LC,55,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/22/2021,AQS,60371602,1,10.4,ug/m3 LC,43,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/28/2021,AQS,60371602,1,6.3,ug/m3 LC,26,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
2/3/2021,AQS,60371602,1,11.7,ug/m3 LC,49,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
2/9/2021,AQS,60371602,1,15.5,ug/m3 LC,58,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
2/15/2021,AQS,60371602,1,10.9,ug/m3 LC,45,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
2/21/2021,AQS,60371602,1,8.7,ug/m3 LC,36,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
2/27/2021,AQS,60371602,1,14,ug/m3 LC,55,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
3/5/2021,AQS,60371602,1,10.2,ug/m3 LC,43,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
3/11/2021,AQS,60371602,1,2.5,ug/m3 LC,10,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
3/17/2021,AQS,60371602,1,10.2,ug/m3 LC,43,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
3/23/2021,AQS,60371602,1,8.4,ug/m3 LC,35,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
3/29/2021,AQS,60371602,1,13,ug/m3 LC,53,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
4/4/2021,AQS,60371602,1,15.7,ug/m3 LC,59,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
4/10/2021,AQS,60371602,1,17.9,ug/m3 LC,63,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
4/16/2021,AQS,60371602,1,14.3,ug/m3 LC,56,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
4/22/2021,AQS,60371602,1,8,ug/m3 LC,33,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
4/28/2021,AQS,60371602,1,8.1,ug/m3 LC,34,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/4/2021,AQS,60371602,1,16.9,ug/m3 LC,61,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/10/2021,AQS,60371602,1,11.1,ug/m3 LC,46,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/16/2021,AQS,60371602,1,3.2,ug/m3 LC,13,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/22/2021,AQS,60371602,1,10.4,ug/m3 LC,43,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/28/2021,AQS,60371602,1,12.1,ug/m3 LC,51,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/3/2021,AQS,60371602,1,7.1,ug/m3 LC,30,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/9/2021,AQS,60371602,1,7.4,ug/m3 LC,31,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/15/2021,AQS,60371602,1,11.2,ug/m3 LC,47,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/21/2021,AQS,60371602,1,9.8,ug/m3 LC,41,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/27/2021,AQS,60371602,1,12,ug/m3 LC,50,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/4/2021,AQS,60371602,2,22.8,ug/m3 LC,74,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/10/2021,AQS,60371602,2,7.2,ug/m3 LC,30,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/16/2021,AQS,60371602,2,14.4,ug/m3 LC,56,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/22/2021,AQS,60371602,2,10.4,ug/m3 LC,43,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/28/2021,AQS,60371602,2,6.2,ug/m3 LC,26,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
2/3/2021,AQS,60371602,2,11.5,ug/m3 LC,48,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
2/9/2021,AQS,60371602,2,14.9,ug/m3 LC,57,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
2/15/2021,AQS,60371602,2,11.1,ug/m3 LC,46,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
2/21/2021,AQS,60371602,2,8.9,ug/m3 LC,37,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
2/27/2021,AQS,60371602,2,14.3,ug/m3 LC,56,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
3/5/2021,AQS,60371602,2,10.2,ug/m3 LC,43,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
3/11/2021,AQS,60371602,2,2.5,ug/m3 LC,10,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
3/17/2021,AQS,60371602,2,10.4,ug/m3 LC,43,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
3/23/2021,AQS,60371602,2,8.9,ug/m3 LC,37,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
3/29/2021,AQS,60371602,2,13.2,ug/m3 LC,53,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
4/4/2021,AQS,60371602,2,15.9,ug/m3 LC,59,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
4/10/2021,AQS,60371602,2,18,ug/m3 LC,63,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
4/16/2021,AQS,60371602,2,14.5,ug/m3 LC,56,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
4/22/2021,AQS,60371602,2,7.5,ug/m3 LC,31,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
4/28/2021,AQS,60371602,2,8.5,ug/m3 LC,35,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/4/2021,AQS,60371602,2,18.7,ug/m3 LC,65,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/10/2021,AQS,60371602,2,11.2,ug/m3 LC,47,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/16/2021,AQS,60371602,2,3.5,ug/m3 LC,15,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/22/2021,AQS,60371602,2,10.3,ug/m3 LC,43,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/28/2021,AQS,60371602,2,12.2,ug/m3 LC,51,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/3/2021,AQS,60371602,2,7.4,ug/m3 LC,31,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/9/2021,AQS,60371602,2,7.6,ug/m3 LC,32,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/15/2021,AQS,60371602,2,11.5,ug/m3 LC,48,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/21/2021,AQS,60371602,2,9.8,ug/m3 LC,41,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/27/2021,AQS,60371602,2,12.1,ug/m3 LC,51,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/1/2021,AQS,60371602,21,29.7,ug/m3 LC,88,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/7/2021,AQS,60371602,21,22.4,ug/m3 LC,73,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/13/2021,AQS,60371602,21,13.4,ug/m3 LC,54,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/19/2021,AQS,60371602,21,10,ug/m3 LC,42,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/25/2021,AQS,60371602,21,3.9,ug/m3 LC,16,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/31/2021,AQS,60371602,21,9.1,ug/m3 LC,38,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
2/6/2021,AQS,60371602,21,20.2,ug/m3 LC,68,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
2/12/2021,AQS,60371602,21,10.2,ug/m3 LC,43,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
2/18/2021,AQS,60371602,21,10.7,ug/m3 LC,45,Pico Rivera #2,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
